# {"t_start": 1593250725.083373, "env_id": null} 
r,l,t
2800.0,854,3818.201288
1362.0,574,3823.801814
932.0,455,3828.230129
2603.0,1006,3837.999438
2169.0,875,3846.44905
2139.0,876,3854.922621
1422.0,645,3861.117119
2020.0,675,3867.58477
1709.0,631,3873.715949
1878.0,762,3881.062829
1358.0,551,3886.402949
1959.0,804,3894.190948
1605.0,648,3900.528087
2123.0,934,3909.648876
979.0,524,3914.725533
1979.0,973,3924.109205
936.0,469,3928.609916
515.0,407,3932.540732
2300.0,924,3941.469861
1343.0,587,3947.120282
2612.0,908,3955.91153
1130.0,574,3961.550061
2711.0,882,3970.095652
1511.0,723,3977.086222
1775.0,661,3983.597135
1908.0,729,3990.698715
1533.0,711,3997.512163
1377.0,634,4003.660092
2375.0,1017,4013.488223
2690.0,910,4022.255044
1337.0,565,4027.712417
1431.0,657,4034.022391
1303.0,1876,4052.458987
1521.0,609,4058.725061
1404.0,550,4064.152947
1373.0,619,4070.156215
1500.0,650,4076.368066
1361.0,675,4082.952501
2151.0,734,4090.063849
938.0,480,4094.686467
1846.0,846,4102.881571
943.0,491,4107.642796
1298.0,537,4112.885091
1945.0,794,4120.526023
1689.0,664,4126.979364
1680.0,650,4133.243475
1776.0,663,4139.733253
1492.0,602,4145.644946
1509.0,757,4153.048588
1770.0,624,4159.105131
556.0,374,4162.708302
2328.0,801,4170.560083
1853.0,723,4177.612118
949.0,438,4181.861102
1586.0,680,4188.496016
939.0,458,4192.885358
2569.0,986,4202.357309
1399.0,593,4208.124723
2197.0,800,4215.88028
1437.0,600,4221.778352
983.0,448,4226.188552
1600.0,660,4232.651809
1081.0,560,4238.04667
1123.0,532,4243.139473
2338.0,871,4251.558152
1401.0,581,4257.196993
2184.0,728,4264.292268
928.0,484,4268.971764
977.0,468,4273.479715
1373.0,600,4279.257694
1397.0,547,4284.576502
1702.0,691,4291.277834
1561.0,629,4297.373457
954.0,459,4301.864259
1353.0,555,4307.310316
2200.0,679,4313.909068
2418.0,818,4321.842899
2270.0,876,4330.336847
974.0,422,4334.42761
