# {"t_start": 1592418739.8059123, "env_id": null} 
r,l,t
1152.0,563,6251.74515
1769.0,618,6266.763668
1840.0,669,6282.225886
1088.0,529,6294.661215
1469.0,555,6307.117636
1142.0,467,6318.873357
1503.0,581,6333.759074
1562.0,570,6346.499941
1124.0,522,6358.817661
983.0,464,6370.633763
1715.0,602,6385.677606
990.0,538,6398.084861
998.0,499,6410.348112
881.0,495,6422.462088
862.0,509,6432.692393
1430.0,649,6450.020772
872.0,491,6460.43864
1005.0,492,6472.560063
956.0,506,6484.82943
707.0,465,6496.652336
931.0,535,6509.106496
1151.0,548,6521.702644
980.0,541,6536.250828
806.0,516,6548.604394
1000.0,593,6561.642027
1463.0,623,6576.802166
1261.0,656,6592.204271
1124.0,589,6607.131053
821.0,478,6618.986706
904.0,544,6631.261714
839.0,659,6646.691306
1437.0,635,6661.87954
816.0,573,6674.578549
1022.0,563,6689.163253
711.0,587,6701.927927
1002.0,634,6717.073866
795.0,526,6729.134263
964.0,713,6747.002265
854.0,703,6762.684246
892.0,497,6774.855056
700.0,561,6789.327533
1105.0,542,6801.755192
846.0,493,6813.712239
2450.0,718,6829.869512
842.0,455,6841.519557
803.0,450,6851.230654
1132.0,502,6863.297239
1525.0,621,6878.427441
853.0,440,6890.059731
2020.0,682,6905.719789
973.0,488,6917.547926
1584.0,566,6930.287382
698.0,461,6941.934202
1145.0,525,6954.199121
1117.0,519,6966.350562
1587.0,626,6981.408415
1487.0,554,6994.041614
1710.0,593,7008.614573
1341.0,559,7021.186188
698.0,457,7032.551944
1116.0,564,7045.023093
1992.0,638,7060.198832
964.0,505,7072.41347
852.0,520,7085.044064
845.0,466,7096.686938
1230.0,576,7109.35455
1079.0,571,7123.938243
1300.0,589,7136.882102
1130.0,585,7151.76357
1142.0,505,7163.850768
1021.0,628,7179.037619
1190.0,633,7194.157697
991.0,524,7206.345266
1108.0,529,7218.723186
827.0,635,7233.841916
1220.0,630,7248.808329
710.0,539,7261.099431
1092.0,581,7275.661204
1602.0,632,7290.626537
800.0,490,7300.617624
1278.0,616,7315.519476
1355.0,532,7327.552357
947.0,499,7339.339229
1411.0,579,7353.730937
689.0,606,7368.273377
703.0,589,7380.915954
1171.0,532,7393.474364
701.0,445,7404.738007
816.0,493,7416.510342
946.0,542,7428.749365
702.0,444,7438.512031
1741.0,688,7455.922509
1615.0,613,7469.183536
691.0,492,7481.025339
1452.0,600,7495.717232
1717.0,639,7510.838688
706.0,510,7522.830922
1001.0,519,7534.939298
1880.0,715,7552.934876
1002.0,534,7565.327402
853.0,689,7580.742377
853.0,613,7595.687395
1421.0,636,7610.729059
1323.0,629,7625.750721
1148.0,598,7640.541643
1170.0,586,7653.258417
956.0,510,7665.19796
1710.0,626,7680.125835
972.0,464,7691.643746
1285.0,555,7704.402025
696.0,471,7716.156813
1144.0,488,7726.08274
704.0,529,7740.139148
820.0,684,7755.761602
959.0,485,7767.50413
1143.0,524,7779.615548
825.0,490,7791.426198
700.0,514,7803.529928
1004.0,537,7815.834542
838.0,577,7828.389595
860.0,499,7840.314443
1879.0,659,7855.48187
854.0,482,7867.293442
940.0,512,7879.262549
838.0,473,7890.783553
1132.0,519,7902.698707
1552.0,566,7915.102448
957.0,503,7926.961717
846.0,490,7938.619829
865.0,514,7950.518195
987.0,520,7962.485032
2408.0,752,7980.176316
1284.0,596,7994.683362
832.0,507,8006.806344
978.0,484,8017.015505
1437.0,601,8031.847557
1308.0,577,8046.434782
822.0,483,8056.398741
1124.0,594,8070.854463
2085.0,712,8088.371522
1557.0,554,8100.88163
878.0,455,8110.482583
1973.0,730,8128.08922
1282.0,558,8142.262371
828.0,474,8151.997247
1282.0,545,8166.052548
1872.0,694,8181.318699
1396.0,601,8195.678206
823.0,477,8205.252053
848.0,468,8216.886935
857.0,468,8228.334496
1324.0,557,8240.559196
808.0,491,8252.394577
860.0,445,8261.850561
1128.0,538,8275.777689
1059.0,484,8285.628624
1751.0,657,8300.771146
847.0,513,8312.741392
696.0,628,8328.046128
990.0,478,8339.761577
986.0,536,8352.070357
696.0,488,8363.994855
984.0,479,8375.716666
1184.0,650,8390.694163
1407.0,634,8405.557603
2021.0,764,8423.29603
701.0,504,8435.075594
1125.0,566,8447.246205
1301.0,578,8461.58363
986.0,514,8473.419001
810.0,461,8482.928558
864.0,502,8494.725595
838.0,448,8506.077723
840.0,481,8517.82455
1688.0,624,8530.669519
817.0,555,8544.745381
954.0,633,8559.37871
1350.0,668,8574.486288
1156.0,588,8587.074986
964.0,618,8601.665768
683.0,613,8616.315355
725.0,673,8631.658697
861.0,556,8646.000693
709.0,530,8658.123447
818.0,569,8670.820645
825.0,477,8682.6657
1480.0,720,8700.231228
1600.0,651,8715.374542
872.0,484,8727.005946
1455.0,570,8739.570084
2114.0,700,8755.238086
936.0,484,8767.042346
1427.0,553,8781.045185
962.0,483,8790.835932
985.0,470,8802.275379
966.0,481,8813.884895
703.0,446,8823.465647
996.0,447,8835.170489
689.0,444,8844.704041
694.0,457,8856.264546
800.0,484,8868.149449
811.0,487,8878.182567
946.0,493,8890.085495
847.0,490,8901.993563
955.0,494,8913.983217
1083.0,538,8926.382922
834.0,493,8938.541178
939.0,494,8950.857743
801.0,567,8963.50699
816.0,520,8975.938027
848.0,456,8987.562764
715.0,748,9005.774932
1010.0,543,9018.275469
833.0,537,9030.654895
848.0,515,9042.75334
830.0,469,9054.561572
845.0,520,9066.777929
982.0,549,9079.353228
986.0,752,9097.572508
996.0,521,9109.898139
848.0,557,9122.617714
822.0,531,9136.798292
694.0,490,9146.945873
846.0,865,9167.821272
862.0,664,9183.103074
1221.0,653,9198.182166
845.0,485,9209.831841
842.0,463,9221.437301
836.0,573,9234.013523
1032.0,490,9245.789197
1418.0,554,9260.41659
870.0,467,9270.195991
901.0,475,9281.982649
1000.0,520,9294.204855
974.0,453,9303.845561
979.0,504,9315.926511
954.0,481,9327.654502
1290.0,538,9339.805403
998.0,501,9351.849208
966.0,490,9363.692272
1075.0,529,9375.814478
1653.0,655,9391.06353
1157.0,557,9405.528292
1685.0,677,9420.713523
984.0,495,9432.57449
841.0,472,9444.253553
701.0,445,9453.814638
833.0,500,9465.738811
1146.0,591,9480.53184
1552.0,639,9495.64354
698.0,481,9505.476551
916.0,513,9517.484691
854.0,489,9529.365984
716.0,477,9541.142492
1112.0,540,9553.475103
1001.0,463,9565.456564
976.0,531,9577.806685
1557.0,572,9590.389441
807.0,495,9602.213006
1299.0,628,9617.134195
898.0,493,9628.949919
689.0,445,9638.594605
992.0,474,9650.245795
811.0,484,9662.166785
2339.0,732,9679.965104
1257.0,525,9692.233857
1433.0,591,9705.160912
837.0,468,9716.805184
988.0,530,9729.057428
1064.0,562,9743.221396
708.0,484,9753.07361
852.0,456,9764.641987
797.0,517,9776.710278
793.0,514,9788.819154
914.0,570,9801.59045
1411.0,575,9816.125701
1706.0,626,9831.128267
1103.0,506,9843.185584
1690.0,606,9856.138624
1005.0,558,9870.658566
1019.0,479,9882.79553
705.0,461,9892.634186
842.0,478,9904.242563
1103.0,499,9916.149612
967.0,534,9928.42189
838.0,519,9940.609074
1132.0,676,9955.996689
1003.0,515,9968.14949
1581.0,612,9982.933346
952.0,507,9994.884309
992.0,511,10006.981578
827.0,508,10019.105252
695.0,513,10031.177524
699.0,441,10040.766829
712.0,486,10052.519232
823.0,467,10064.106175
1499.0,613,10078.95864
1004.0,558,10091.413517
1293.0,557,10103.982569
988.0,479,10115.806239
1542.0,637,10131.11649
804.0,507,10143.178534
827.0,552,10155.677504
1014.0,523,10169.717549
1130.0,546,10182.328166
842.0,514,10194.744586
826.0,548,10207.310172
1183.0,557,10219.968912
1104.0,634,10235.038623
720.0,435,10246.449736
1056.0,665,10261.702459
1150.0,548,10273.996944
1005.0,673,10291.286327
867.0,497,10301.540154
869.0,462,10313.302736
1369.0,619,10328.388177
937.0,507,10340.637044
1120.0,599,10353.681707
812.0,613,10368.682425
1579.0,833,10389.596425
823.0,606,10404.506958
771.0,567,10417.009622
875.0,565,10429.646032
1458.0,691,10447.272204
1205.0,689,10462.8081
685.0,594,10477.460716
914.0,642,10492.670677
1382.0,619,10507.886554
693.0,647,10523.254958
1000.0,550,10535.801204
1417.0,737,10553.921688
1154.0,566,10566.555587
713.0,440,10578.01804
1418.0,625,10591.196826
827.0,527,10605.282614
839.0,498,10615.485068
1561.0,663,10632.859939
694.0,543,10645.419658
676.0,523,10657.579688
1002.0,480,10669.475215
860.0,463,10679.385152
1424.0,630,10694.698692
1705.0,658,10710.065891
1113.0,538,10724.344414
969.0,576,10737.252023
707.0,492,10749.126269
1298.0,626,10764.154369
1013.0,603,10779.097569
878.0,582,10791.916721
1086.0,640,10807.512639
853.0,529,10819.866504
