# {"t_start": 1592481074.4802256, "env_id": null} 
r,l,t
1480.0,754,17542.431348
1371.0,728,17560.406209
1737.0,1027,17585.002803
1520.0,729,17602.879802
1533.0,792,17621.34518
1515.0,734,17639.25167
1874.0,859,17660.232898
2008.0,975,17682.198653
1807.0,880,17703.338039
2275.0,1041,17727.77403
2396.0,1046,17752.745929
1596.0,822,17773.459705
1682.0,726,17789.516507
2220.0,897,17810.81217
1525.0,711,17828.731282
1498.0,684,17844.283316
1530.0,687,17861.833763
1332.0,726,17877.757632
1740.0,779,17895.990194
1778.0,853,17916.879991
1712.0,777,17935.260006
1781.0,794,17953.770281
1745.0,982,17977.666207
1254.0,672,17993.263278
1486.0,723,18011.143495
1914.0,934,18032.717608
1380.0,771,18051.181629
1605.0,811,18071.954568
1749.0,998,18094.097626
1718.0,998,18118.027545
2062.0,1115,18145.246019
2578.0,1177,18172.699275
1668.0,815,18191.269179
1520.0,776,18211.402656
2070.0,1058,18236.096628
1660.0,893,18257.282355
2056.0,961,18279.081832
1714.0,950,18302.875268
1372.0,878,18323.829884
1944.0,973,18345.832945
1911.0,884,18367.347707
2255.0,1028,18391.858217
1889.0,818,18410.561974
1513.0,736,18428.471661
1733.0,844,18449.373886
1195.0,603,18464.31387
1257.0,644,18479.528355
2072.0,856,18498.731833
1776.0,757,18516.998939
1638.0,760,18535.276392
1734.0,717,18553.124392
1822.0,784,18571.586147
1493.0,693,18587.331115
2675.0,1045,18611.877743
1338.0,679,18629.472721
1782.0,745,18647.710043
1375.0,642,18662.981654
1995.0,801,18682.023264
1739.0,736,18700.098845
1889.0,802,18718.989834
1707.0,698,18734.754805
2062.0,928,18758.3899
1801.0,881,18777.852247
1679.0,845,18798.915945
1290.0,694,18814.691051
1428.0,719,18832.631494
1540.0,736,18850.791521
1318.0,664,18866.3874
1181.0,656,18881.942881
939.0,564,18896.476161
1902.0,1028,18920.991654
1415.0,782,18939.580218
1214.0,697,18955.35181
2158.0,1117,18982.621836
1906.0,991,19007.09214
1988.0,1051,19031.940155
2674.0,1591,19069.155198
2487.0,1230,19099.198867
2260.0,963,19121.285056
1739.0,775,19139.774458
1882.0,888,19161.143101
1528.0,861,19182.180166
1552.0,910,19203.72994
2830.0,1280,19234.267581
2396.0,1210,19264.369293
1228.0,679,19280.057513
1429.0,743,19298.394945
1921.0,1074,19323.533411
1784.0,926,19345.403046
1937.0,1088,19372.645094
1653.0,848,19391.683354
1584.0,903,19415.124605
1479.0,766,19433.598868
2056.0,958,19455.678337
1248.0,657,19471.184682
1694.0,973,19495.259214
1546.0,840,19514.372668
2149.0,1105,19541.494898
819.0,461,19553.239459
1367.0,775,19571.744737
1581.0,724,19587.917921
1818.0,871,19609.574928
2389.0,1379,19643.243721
1849.0,1032,19667.996305
1668.0,871,19689.21424
1775.0,923,19710.939209
1820.0,915,19732.634323
1762.0,861,19753.755826
1279.0,657,19769.080501
1765.0,863,19790.206092
1487.0,781,19808.592703
1297.0,692,19824.398286
1380.0,789,19842.93841
1749.0,932,19866.409683
1693.0,892,19887.792961
1532.0,849,19906.957149
2200.0,995,19931.530655
2075.0,1379,19964.975323
1534.0,749,19983.334121
1514.0,807,20002.116376
1644.0,844,20023.060953
1760.0,951,20044.851322
1567.0,835,20063.874274
1456.0,801,20084.653713
1679.0,848,20103.794989
1568.0,820,20124.356324
1724.0,881,20145.690966
1351.0,753,20163.987531
2198.0,1065,20188.941995
2123.0,1078,20214.086621
1545.0,658,20230.086031
1764.0,797,20250.709667
1934.0,820,20269.649179
1979.0,994,20293.893387
1516.0,781,20312.45307
1420.0,748,20330.790895
2024.0,917,20352.563456
1358.0,727,20370.637694
1767.0,991,20393.12785
1189.0,609,20408.231048
1341.0,731,20426.299801
1662.0,922,20448.061369
1560.0,750,20466.284428
