# {"t_start": 1592329259.064667, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,310.94499
-200.0,200,311.422584
-200.0,200,311.904337
-200.0,200,312.381325
-200.0,200,312.868301
-200.0,200,313.358432
-200.0,200,313.844552
-200.0,200,314.319744
-200.0,200,314.819256
-200.0,200,315.317687
-200.0,200,315.809058
-200.0,200,316.320357
-200.0,200,316.805017
-200.0,200,317.289296
-200.0,200,317.758894
-200.0,200,318.235992
-200.0,200,318.707663
-200.0,200,319.190074
-200.0,200,319.657188
-200.0,200,320.141886
-200.0,200,320.620778
-200.0,200,321.098603
-200.0,200,321.571489
-200.0,200,322.045677
-200.0,200,322.542185
-200.0,200,323.034918
-200.0,200,323.524701
-200.0,200,324.012636
-200.0,200,324.502875
-200.0,200,324.985651
-200.0,200,325.4559
-200.0,200,325.935427
-200.0,200,326.420481
-200.0,200,326.904609
-200.0,200,327.37653
-200.0,200,327.855745
-200.0,200,328.322721
-200.0,200,328.811558
-200.0,200,329.292407
-200.0,200,329.78326
-200.0,200,330.248868
-200.0,200,330.737381
-200.0,200,331.244549
-200.0,200,331.720903
-200.0,200,332.194621
-200.0,200,332.671862
-200.0,200,333.158561
-200.0,200,333.626842
-200.0,200,334.118651
-200.0,200,334.605572
-200.0,200,335.091004
-200.0,200,335.59653
-200.0,200,336.071961
-200.0,200,336.560013
-200.0,200,337.042419
-200.0,200,337.53153
-200.0,200,338.023527
-200.0,200,338.51301
-200.0,200,339.014217
-200.0,200,339.543841
-200.0,200,340.061284
-200.0,200,340.550652
-200.0,200,341.044214
-200.0,200,341.5447
-200.0,200,342.047266
-200.0,200,342.526994
-200.0,200,343.017766
-200.0,200,343.497521
-200.0,200,343.985052
-200.0,200,344.48001
-200.0,200,344.976344
-200.0,200,345.461505
-200.0,200,345.940117
-200.0,200,346.419866
-200.0,200,346.908095
-200.0,200,347.39161
-200.0,200,347.866605
-200.0,200,348.349901
-200.0,200,348.820871
-200.0,200,349.312171
-200.0,200,349.783101
-200.0,200,350.262739
-200.0,200,350.772511
-200.0,200,351.276508
-200.0,200,351.780594
-200.0,200,352.290314
