#{"t_start": 1592394307.949209, "env_id": "MountainCarContinuous-v0"}
r,l,t
93.915145,72,3286.933859
93.823532,66,3286.961034
93.504447,66,3287.177901
90.947779,149,3287.434589
94.686989,71,3287.656984
94.047087,66,3287.874841
93.100644,151,3288.127696
95.00635,79,3288.363643
94.189005,67,3288.581262
93.956735,67,3288.610083
93.952692,138,3289.048682
93.852677,67,3289.076998
94.601624,72,3289.30229
93.889105,68,3289.526268
93.580269,67,3289.555194
94.025483,68,3289.773867
95.816536,87,3290.000207
94.46129,69,3290.217375
94.043816,67,3290.246467
93.547283,68,3290.462784
93.552491,72,3290.695507
93.763701,68,3290.725053
94.60806,72,3290.943694
93.707984,67,3291.159952
93.868307,76,3291.384156
93.990221,69,3291.414118
94.02426,71,3291.631279
94.069884,88,3291.85646
93.73008,71,3292.075195
95.064871,73,3292.106487
93.843879,69,3292.323487
95.016197,73,3292.541633
94.635685,77,3292.574166
94.134274,68,3292.792675
93.662849,75,3293.022369
93.927322,67,3293.235919
93.603653,70,3293.265502
94.040918,69,3293.482969
93.389199,67,3293.701024
93.912813,78,3293.733676
94.433041,78,3293.954161
92.079449,140,3294.380666
93.943094,66,3294.407881
-68.422542,999,3296.733146
94.692482,69,3296.952776
93.919238,67,3297.169279
92.349232,139,3297.416248
93.707824,66,3297.63915
93.647322,66,3297.667269
93.928208,70,3297.889162
93.957686,70,3298.148115
94.765165,74,3298.190691
93.955593,69,3298.448614
94.147845,95,3298.721412
93.788358,66,3298.979465
93.507854,67,3299.020739
93.856205,66,3299.27632
94.244629,68,3299.533499
93.530001,69,3299.572719
93.946845,71,3299.837982
93.985823,68,3300.098476
91.305096,139,3300.377105
93.929027,70,3300.590307
93.666446,67,3300.807488
90.599594,142,3301.060813
93.912113,67,3301.279751
95.15627,72,3301.310089
94.291205,146,3301.754346
93.926206,69,3301.972368
93.746721,69,3302.000895
94.092952,73,3302.224662
95.024375,77,3302.444345
93.803347,66,3302.472088
87.204801,334,3303.394877
94.8536,74,3303.615951
93.452959,67,3303.644774
93.513345,66,3303.865134
94.210305,73,3304.089139
94.174602,69,3304.118831
94.124616,68,3304.338633
94.603227,70,3304.558774
93.638258,70,3304.588181
93.950356,70,3304.806504
93.159122,94,3307.118199
93.796783,67,3307.364344
93.802792,66,3307.401304
93.625002,68,3307.653749
93.832557,72,3307.910267
93.520733,66,3307.947167
94.319195,68,3308.203562
93.751519,70,3308.45657
95.1578,75,3308.714473
93.500804,66,3308.751886
94.287799,68,3309.004751
93.736553,67,3309.261335
84.444056,362,3310.140579
94.022498,70,3310.396543
94.689694,76,3310.651009
94.536002,69,3310.690887
93.460494,139,3311.17671
93.740665,66,3311.203918
93.601461,66,3311.421849
93.865781,72,3311.639766
93.541341,66,3311.668174
93.640524,66,3311.889413
90.034233,158,3312.34071
93.801478,69,3312.36947
92.864204,138,3312.802415
94.307618,71,3312.831932
94.303098,69,3313.049436
94.219881,82,3313.28867
94.285881,76,3313.550542
93.596698,70,3313.590918
93.559231,67,3313.850542
93.914132,138,3314.147964
94.019101,67,3314.405916
94.028457,70,3314.662302
92.266063,135,3314.971739
94.456271,71,3315.229336
94.297215,71,3315.486901
94.223766,80,3315.531869
94.054328,68,3315.787727
92.739309,141,3316.085889
93.819248,66,3316.338902
90.775699,136,3316.63779
94.509313,75,3316.897774
88.811492,236,3317.601531
94.076847,86,3317.638234
93.734677,68,3317.856253
